tracking_number,ship_date,????,????id,???,???,???
{61290989800520593052},5/2/2020,5/25/2020 7:49,1631,5.61,5.61,5.62
{61290989800520667050},5/8/2020,5/25/2020 7:57,1631,5.7,5.7,5.7
{61290989800520583664},5/1/2020,5/25/2020 7:58,1630,6.85,6.85,7.27
{61290989800521296532},6/21/2020,7/3/2020 5:44,1768,5.8,5.8,5.92
{61290989800520604833},5/4/2020,5/25/2020 7:59,1631,5.7,5.7,5.7
{61290989800521298345},6/22/2020,7/3/2020 5:42,1768,5.51,5.51,5.5
{61290989800521100495},6/10/2020,6/28/2020 2:31,1711,6.19,6.19,6.19
{61290989800521056143},6/4/2020,6/28/2020 2:32,1711,6.19,6.19,5.7
{61290989800520524100},4/26/2020,5/25/2020 7:30,1630,5.38,5.38,5.38
{61290989800520641845},5/6/2020,5/25/2020 7:49,1631,5.98,5.98,5.61
{61290989800520700573},5/12/2020,5/29/2020 5:54,1649,5.7,5.7,5.7
{61290989800520727921},5/14/2020,5/29/2020 6:06,1649,5.7,5.7,5.7
{61290989800521014808},5/29/2020,6/12/2020 1:43,1677,5.61,5.61,5.61
{61290989800520644419},5/6/2020,5/25/2020 7:45,1631,6.88,6.88,7.85
{61290989800520933377},5/21/2020,6/28/2020 3:31,1714,5.61,5.61,5.61
{61290989800521118261},6/12/2020,6/28/2020 3:16,1712,6.75,6.75,6.76
{61290989800520615679},5/4/2020,5/29/2020 5:28,1649,10.79,10.79,6.43
{61290989800520602549},5/4/2020,5/25/2020 7:53,1630,6.88,6.88,6.87
{61290989800520645133},5/6/2020,5/25/2020 7:53,1631,5.7,5.7,5.7
{61290989800521030235},6/1/2020,6/28/2020 3:13,1712,6.19,6.19,5.7
{61290989800521258837},6/15/2020,6/28/2020 3:17,1712,5.89,5.89,5.43
{61290989800520545419},4/28/2020,5/25/2020 7:37,1631,6.27,6.27,5.72
{61290989800520933490},5/21/2020,6/28/2020 3:31,1714,5.7,5.7,5.7
{61290989800520617925},5/4/2020,5/25/2020 7:57,1631,5.7,5.7,5.7
{61290989800520633482},5/5/2020,5/25/2020 7:26,1630,6.73,6.73,6.73
{61290989800520888110},5/18/2020,6/5/2020 1:53,1663,6.3,5.7,6.27
{61290989800521275032},6/17/2020,7/3/2020 3:01,1764,5.92,5.92,5.92
{61290989800521100693},6/10/2020,6/28/2020 2:33,1711,6.19,6.19,6.19
{61290989800520509084},4/24/2020,5/8/2020 0:58,1577,5.38,5.38,5.38
{61290989800520641579},5/6/2020,5/25/2020 7:30,1631,5.7,5.7,5.7
{61290989800521116526},6/12/2020,7/3/2020 3:03,1764,6.19,6.19,6.19
{61290989800521116885},6/12/2020,6/28/2020 3:16,1712,5.4,4.85,6.09
{61290989800520972857},5/25/2020,6/12/2020 4:13,1688,9.14,9.14,8.61
{61290989800520893640},5/18/2020,6/28/2020 3:30,1714,5.37,5.37,5.61
{61290989800520676106},5/9/2020,5/25/2020 7:26,1631,5.4,5.4,5.39
{61290989800521022858},5/30/2020,6/19/2020 2:36,1698,8.08,7.3,6.34
{61290989800520524476},4/26/2020,5/25/2020 8:03,1630,5.38,5.38,5.38
{61290989800520996518},5/27/2020,6/12/2020 1:43,1677,7.16,7.16,23
{61290989800521077797},6/8/2020,6/28/2020 2:23,1711,5.85,5.85,5.85
{61290989800520739856},5/15/2020,6/5/2020 2:15,1663,5.7,5.7,5.7
{61290989800520906760},5/19/2020,6/5/2020 1:53,1663,5.7,5.7,5.7
{61290989800521015447},5/29/2020,6/12/2020 1:47,1677,6.84,6.84,6.84
{61290989800520933209},5/21/2020,6/12/2020 2:08,1677,5.37,5.37,5.37
{61290989800521077520},6/8/2020,6/28/2020 2:32,1711,7.21,7.21,6.19
{61290989800520667234},5/8/2020,5/25/2020 7:47,1631,5.7,5.7,5.7
{61290989800521317657},6/24/2020,7/3/2020 5:49,1768,5.51,5.51,5.5
{61290989800521062403},6/5/2020,6/19/2020 2:35,1698,5.61,5.61,5.61
{61290989800521301540},6/22/2020,7/3/2020 5:41,1768,6.34,6.34,6.35
{61290989800521030693},6/1/2020,6/12/2020 4:41,1688,5.37,5.37,5.37
{61290989800520657211},5/7/2020,5/25/2020 7:32,1631,6.78,6.78,7.75
{61290989800520512466},4/24/2020,5/25/2020 8:08,1630,6.85,6.85,6.85
{61290989800520972550},5/25/2020,6/12/2020 4:12,1688,7.16,7.16,6.28
{61290989800520878227},5/16/2020,6/5/2020 1:52,1663,6.27,5.7,6.27
{61290989800520675932},5/9/2020,5/29/2020 5:41,1649,5.37,5.37,5.37
{61290989800520676052},5/9/2020,5/25/2020 7:56,1631,5.7,5.7,5.7
{61290989800520906814},5/19/2020,6/19/2020 2:37,1698,6.84,6.84,6.84
{61290989800520994699},5/27/2020,6/12/2020 1:48,1677,7.15,7.15,8.12
{61290989800520683258},5/11/2020,6/28/2020 3:26,1714,5.37,5.37,5.37
{61290989800520509428},4/24/2020,5/25/2020 8:00,1630,6.8,6.8,6.78
{61290989800520570855},4/30/2020,5/25/2020 8:01,1630,6.89,6.89,6.99
{61290989800520584678},5/1/2020,5/25/2020 7:42,1630,5.38,5.38,5.99
{61290989800520933452},5/21/2020,6/5/2020 2:05,1663,6.73,6.73,6.73
{61290989800520546058},4/28/2020,5/8/2020 0:46,1577,5.72,5.72,5.72
{61290989800520728065},5/14/2020,5/29/2020 6:06,1649,6.27,6.27,6.28
{61290989800520656900},5/7/2020,5/25/2020 7:55,1631,6.78,6.78,7.75
{61290989800521049954},6/3/2020,6/19/2020 2:39,1698,5.7,5.7,5.7
{61290989800520558037},4/29/2020,5/25/2020 7:35,1630,5.62,5.62,5.99
{61290989800520740098},5/15/2020,5/29/2020 6:10,1649,5.7,5.7,5.7
{61290989800520994439},5/27/2020,6/12/2020 2:10,1677,5.37,5.37,5.37
{61290989800521040180},6/2/2020,6/19/2020 2:36,1698,5.7,5.7,5.7
{61290989800520684699},5/11/2020,5/29/2020 5:46,1649,7.18,7.18,7.18
{61290989800520604178},5/4/2020,5/25/2020 7:33,1631,7.16,7.16,6.73
{61290989800521030136},6/1/2020,6/12/2020 4:39,1688,5.7,5.7,5.7
{61290989800520890281},5/18/2020,6/28/2020 4:00,1714,7.42,6.79,8.33
{61290989800520727044},5/14/2020,6/5/2020 2:26,1663,6.54,6.54,7.71
{61290989800521013993},5/29/2020,6/12/2020 1:39,1677,6.88,6.88,6.87
{61290989800521275896},6/17/2020,7/3/2020 2:57,1764,6.01,6.01,5.98
{61290989800520546522},4/28/2020,5/25/2020 7:40,1630,5.72,5.72,5.72
{61290989800520701525},5/12/2020,5/29/2020 5:54,1649,5.37,5.37,5.37
{61290989800521015331},5/29/2020,6/12/2020 1:41,1677,5.7,5.7,5.7
{61290989800520593175},5/2/2020,5/25/2020 7:28,1631,7.08,7.08,7.1
{61290989800520878593},5/16/2020,7/3/2020 2:51,1764,8.01,7.36,8.44
{61290989800520684668},5/11/2020,5/29/2020 5:46,1649,14.21,14.21,6.84
{61290989800520924962},5/20/2020,6/5/2020 2:24,1663,6.29,6.29,6.04
{61290989800521298451},6/22/2020,7/3/2020 5:45,1768,5.61,5.61,5.48
{61290989800520509909},4/24/2020,5/25/2020 7:42,1631,5.4,5.4,5.4
{61290989800520980678},5/26/2020,6/12/2020 4:04,1688,5.61,5.61,5.61
{61290989800521269390},6/16/2020,7/3/2020 2:57,1764,5.6,5.6,5.6
{61290989800520606257},5/4/2020,5/25/2020 7:28,1631,7.08,7.08,7.08
{61290989800521257755},6/15/2020,7/3/2020 2:57,1764,7.65,7.65,6.76
{61290989800521116106},6/12/2020,7/3/2020 2:59,1764,5.85,5.85,5.85
{61290989800520555050},4/29/2020,5/25/2020 7:31,1631,5.72,5.72,5.99
{61290989800520627900},5/5/2020,5/25/2020 7:38,1631,6.73,6.73,5.42
{61290989800520571333},4/30/2020,5/25/2020 7:44,1630,6.59,6.59,7
{61290989800521056402},6/4/2020,6/19/2020 2:36,1698,5.41,5.41,5.39
{61290989800520582612},5/1/2020,5/29/2020 5:24,1649,5.37,5.37,5.99
{61290989800520500654},4/23/2020,5/8/2020 0:53,1577,6.74,6.74,6.74
{61290989800520548830},4/28/2020,5/25/2020 7:51,1630,7.16,7.16,7.15
{61290989800521297249},6/22/2020,7/3/2020 5:43,1768,6.63,6.63,7.59
{61290989800520707213},5/12/2020,5/29/2020 5:56,1649,5.7,5.7,5.7
{61290989800520642576},5/6/2020,5/25/2020 7:27,1631,6.88,6.88,7.85
{61290989800520925006},5/20/2020,6/28/2020 3:27,1714,7.67,7.67,7.14
{61290989800521116113},6/12/2020,7/3/2020 2:59,1764,5.85,5.85,5.85
{61290989800520676533},5/9/2020,5/29/2020 5:42,1649,5.7,5.7,5.75
{61290989800520511971},4/24/2020,5/8/2020 0:41,1577,5.72,5.72,5.72
{61290989800521258578},6/15/2020,7/3/2020 5:54,1768,8.22,8.22,7.16
{61290989800521029857},6/1/2020,6/19/2020 2:28,1698,6.27,6.27,5.7
{61290989800520570763},4/30/2020,5/25/2020 7:50,1630,5.8,5.8,5.99
{61290989800520656122},5/7/2020,5/25/2020 7:56,1631,7.18,7.18,7.18
{61290989800520981101},5/26/2020,6/12/2020 3:59,1688,5.9,5.9,5.37
{61290989800520606646},5/4/2020,5/25/2020 8:03,1631,5.37,5.37,5.37
{61290989800520656672},5/7/2020,5/29/2020 5:35,1649,6.43,6.43,5.61
{61290989800520966283},5/25/2020,6/12/2020 4:03,1688,7.18,7.18,7.18
{61290989800520888202},5/18/2020,6/28/2020 4:15,1714,6.3,5.7,6.27
{61290989800521079975},6/8/2020,6/19/2020 2:24,1698,7.27,7.27,8.24
{61290989800520675871},5/9/2020,5/25/2020 7:42,1631,7.16,7.16,5.7
{61290989800521062519},6/5/2020,6/19/2020 2:25,1698,5.7,5.7,5.7
{61290989800520531894},4/27/2020,5/25/2020 7:41,1630,7.45,7.45,7.45
{61290989800520645058},5/6/2020,5/25/2020 8:05,1631,6.84,6.84,6.84
{61290989800520529082},4/27/2020,5/25/2020 7:46,1630,5.72,5.72,5.72
{61290989800520889360},5/18/2020,5/29/2020 6:14,1649,6.2,5.61,6.17
{61290989800520677592},5/9/2020,5/29/2020 5:42,1649,5.7,5.7,5.75
{61290989800521094862},6/9/2020,6/28/2020 3:14,1712,7.95,7.79,7.57
{61290989800520606868},5/4/2020,5/29/2020 5:27,1649,6.88,6.88,7.85
{61290989800520647168},5/6/2020,5/25/2020 7:38,1631,5.37,5.37,5.37
{61290989800521022346},5/30/2020,6/12/2020 4:39,1688,5.61,5.61,5.66
{61290989800521079685},6/8/2020,6/19/2020 2:24,1698,6.19,6.19,6.19
{61290989800520683371},5/11/2020,5/25/2020 7:48,1631,5.7,5.7,5.7
{61290989800520643450},5/6/2020,5/29/2020 5:32,1649,5.4,5.4,5.39
{61290989800520890342},5/18/2020,5/29/2020 6:14,1649,6.94,6.27,6.91
{61290989800520648844},5/6/2020,5/25/2020 7:41,1631,5.37,5.37,5.37
{61290989800520616003},5/4/2020,6/5/2020 2:02,1663,11.2,11.2,6.99
{61290989800521049381},6/3/2020,6/28/2020 2:25,1711,5.85,5.85,5.37
{61290989800520602013},5/4/2020,5/25/2020 8:04,1630,5.7,5.7,5.7
{61290989800520528009},4/27/2020,5/25/2020 7:41,1630,5.72,5.72,5.72
{61290989800521290295},6/19/2020,7/3/2020 5:42,1768,5.92,5.92,5.92
{61290989800520641722},5/6/2020,5/25/2020 7:58,1631,6.88,6.88,7.85
{61290989800520924498},5/20/2020,6/12/2020 4:14,1688,5.8,5.8,5.77
{61290989800521302080},6/22/2020,7/3/2020 5:45,1768,6.78,6.78,6.35
{61290989800520544733},4/28/2020,5/25/2020 7:31,1630,5.38,5.38,5.38
{61290989800520602006},5/4/2020,5/25/2020 7:53,1630,5.61,5.61,5.61
{61290989800521117523},6/12/2020,7/3/2020 3:03,1764,5.85,5.85,6
{61290989800521083194},6/8/2020,7/3/2020 3:08,1764,5.85,5.85,5.85
{61290989800520943604},5/22/2020,6/28/2020 3:32,1714,5.41,5.41,5.39
{61290989800520500876},4/23/2020,5/8/2020 0:45,1577,4.37,4.37,5.62
{61290989800520701709},5/12/2020,5/29/2020 5:54,1649,6.84,6.84,6.84
{61290989800521040067},6/2/2020,6/19/2020 2:38,1698,5.7,5.7,5.7
{61290989800521100297},6/10/2020,6/28/2020 3:15,1712,6.05,6.05,6.05
{61290989800521049114},6/3/2020,7/3/2020 2:54,1764,7.75,7.75,7.24
{61290989800520934770},5/21/2020,6/28/2020 3:47,1714,5.37,5.37,5.37
{61290989800520890274},5/18/2020,6/5/2020 1:50,1663,6.27,5.7,6.27
{61290989800521299144},6/22/2020,7/3/2020 5:49,1768,5.51,5.51,5.5
{61290989800520906791},5/19/2020,6/5/2020 1:53,1663,5.7,5.7,5.7
{61290989800521109467},6/11/2020,6/28/2020 2:44,1711,6.19,6.19,6.19
{61290989800520931885},5/21/2020,6/12/2020 4:08,1688,5.37,5.37,5.37
{61290989800520685078},5/11/2020,5/25/2020 7:52,1631,5.4,5.4,5.39
{61290989800521100372},6/10/2020,6/28/2020 3:15,1712,6.1,6.1,6.09
{61290989800521029888},6/1/2020,6/19/2020 2:26,1698,6.27,6.27,5.7
{61290989800521062298},6/5/2020,6/28/2020 2:29,1711,6.88,6.88,7.85
{61290989800520582766},5/1/2020,5/29/2020 5:24,1649,5.37,5.37,5.99
{61290989800521266740},6/16/2020,7/3/2020 2:55,1764,5.6,5.6,5.6
{61290989800520701167},5/12/2020,5/25/2020 7:41,1631,5.7,5.7,5.7
{61290989800520676229},5/9/2020,5/29/2020 5:42,1649,5.7,5.7,5.7
{61290989800520890250},5/18/2020,6/28/2020 3:44,1714,7.83,7.18,7.77
{61290989800520931779},5/21/2020,6/12/2020 1:52,1677,5.61,5.61,5.61
{61290989800521076660},6/8/2020,7/3/2020 3:00,1764,7.36,7.36,8.33
{61290989800520524278},4/26/2020,5/8/2020 0:56,1577,5.72,5.72,5.72
{61290989800520966849},5/25/2020,6/12/2020 4:05,1688,5.4,5.4,5.39
{61290989800521029260},6/1/2020,6/12/2020 4:39,1688,6.88,6.88,7.85
{61290989800520601580},5/4/2020,5/25/2020 7:25,1630,5.61,5.61,5.61
{61290989800520888530},5/18/2020,6/5/2020 2:25,1663,7.69,7.04,8.62
{61290989800521297287},6/22/2020,7/3/2020 5:47,1768,5.8,5.8,5.8
{61290989800521077209},6/8/2020,6/28/2020 2:33,1711,7.21,7.21,6.76
{61290989800520700078},5/12/2020,5/29/2020 5:53,1649,7.44,7.44,8.42
{61290989800520617765},5/4/2020,5/25/2020 7:36,1631,7.16,7.16,7.16
{61290989800520965866},5/25/2020,6/28/2020 3:49,1714,5.7,5.7,5.7
{61290989800520910187},5/19/2020,6/5/2020 2:26,1663,5.37,5.37,5.37
{61290989800520658072},5/7/2020,5/25/2020 7:37,1631,5.7,5.7,5.7
{61290989800520921794},5/20/2020,6/5/2020 2:03,1663,7.08,7.08,7.08
{61290989800521006094},5/28/2020,6/12/2020 1:39,1677,5.37,5.37,5.37
{61290989800520643436},5/6/2020,5/29/2020 5:32,1649,5.37,5.37,5.37
{61290989800520965118},5/25/2020,6/12/2020 4:06,1688,5.61,5.61,5.61
{61290989800520510592},4/24/2020,5/8/2020 0:55,1577,5.38,5.38,5.38
{61290989800520528436},4/27/2020,5/25/2020 7:35,1631,6.28,6.28,6.29
{61290989800521266849},6/16/2020,7/3/2020 2:53,1764,5.92,5.92,5.92
{61290989800520739801},5/15/2020,6/12/2020 1:52,1677,5.37,5.37,5.37
{61290989800520593113},5/2/2020,5/25/2020 7:39,1631,5.61,5.61,5.62
{61290989800520683319},5/11/2020,5/29/2020 5:45,1649,5.7,5.7,5.7
{61290989800521283037},6/18/2020,7/3/2020 5:41,1768,5.92,5.92,5.92
{61290989800520605618},5/4/2020,5/25/2020 7:49,1631,7.08,7.08,7.45
{61290989800521057034},6/4/2020,6/19/2020 2:36,1698,5.7,5.7,5.7
{61290989800520980531},5/26/2020,6/12/2020 1:48,1677,5.61,5.61,5.61
{61290989800520906333},5/19/2020,5/29/2020 6:16,1649,5.4,5.4,5.39
{61290989800520889384},5/18/2020,5/29/2020 6:14,1649,5.97,5.4,5.93
{61290989800520570237},4/30/2020,5/25/2020 7:57,1631,6.84,6.84,7.27
{61290989800520906609},5/19/2020,6/5/2020 1:52,1663,7.9,7.9,7.85
{61290989800520696364},5/11/2020,5/25/2020 7:27,1631,25.93,25.93,17.16
{61290989800520968775},5/25/2020,6/12/2020 2:11,1677,7.9,7.9,8.42
{61290989800521116564},6/12/2020,6/28/2020 2:43,1711,7.27,7.27,8.24
{61290989800521112702},6/11/2020,7/3/2020 3:10,1764,11.45,6.67,6.36
{61290989800521100105},6/10/2020,6/28/2020 2:45,1711,6.19,6.19,6.19
{61290989800520583008},5/1/2020,5/29/2020 5:24,1649,7.04,7.04,8.63
{61290989800520967105},5/25/2020,6/12/2020 4:06,1688,5.7,5.7,5.7
{61290989800520728270},5/14/2020,5/29/2020 6:06,1649,5.7,5.7,5.7
{61290989800520944632},5/22/2020,6/28/2020 3:49,1714,5.37,5.37,5.37
{61290989800520727907},5/14/2020,5/29/2020 6:06,1649,5.7,5.7,5.7
{61290989800520943451},5/22/2020,6/5/2020 2:06,1663,6.84,6.84,6.84
{61290989800520555937},4/29/2020,5/25/2020 7:28,1631,6.88,6.88,6.99
{61290989800520969376},5/25/2020,6/28/2020 2:45,1711,6.19,6.19,5.7
{61290989800521283013},6/18/2020,7/3/2020 5:41,1768,7.87,7.87,7.33
{61290989800521283600},6/18/2020,7/3/2020 2:53,1764,6.46,6.46,6.47
{61290989800520967273},5/25/2020,6/12/2020 4:08,1688,7.18,7.18,7.18
{61290989800520618182},5/4/2020,5/25/2020 7:40,1631,16.81,16.81,16.81
{61290989800520684743},5/11/2020,6/5/2020 2:23,1663,6.84,6.84,6.84
{61290989800521254938},6/15/2020,7/3/2020 2:54,1764,6.1,6.1,6.09
{61290989800521278569},6/17/2020,7/3/2020 2:56,1764,5.6,5.6,5.6
{61290989800520683289},5/11/2020,5/25/2020 8:02,1631,5.7,5.7,5.7
{61290989800520894470},5/18/2020,6/5/2020 2:13,1663,6.88,6.88,7.85
{61290989800521039931},6/2/2020,6/28/2020 2:26,1711,5.41,5.41,5.39
{61290989800520521611},4/26/2020,5/25/2020 7:32,1630,6.55,6.55,6.54
{61290989800520714631},5/13/2020,5/25/2020 7:41,1631,5.4,5.4,5.39
{61290989800521286472},6/18/2020,7/3/2020 5:48,1768,5.83,5.83,5.83
{61290989800521275995},6/17/2020,7/3/2020 2:59,1764,6.9,6.9,6.47
{61290989800520571876},4/30/2020,5/25/2020 8:01,1630,5.72,5.72,5.99
{392257851474},4/27/2020,5/22/2020 1:23,1624,7.87,7.87,7.88
{61290989800520584869},5/1/2020,5/25/2020 7:35,1631,6.88,6.88,7.97
{61290989800520971263},5/25/2020,6/12/2020 4:06,1688,5.7,5.7,5.7
{61290989800520682596},5/11/2020,5/25/2020 7:47,1631,5.61,5.61,5.61
{61290989800520593601},5/2/2020,5/25/2020 7:47,1630,7.18,7.18,7.19
{61290989800520558044},4/29/2020,5/8/2020 0:53,1577,5.42,5.42,5.99
{61290989800520964548},5/25/2020,6/12/2020 2:07,1677,5.7,5.7,5.7
{61290989800521029253},6/1/2020,6/19/2020 2:40,1698,5.7,5.7,5.7
{61290989800521062625},6/5/2020,6/19/2020 2:37,1698,7.08,7.08,7.08
{61290989800520545631},4/28/2020,5/29/2020 5:22,1649,6.27,6.27,6.29
"{393316055547,393316056668,393316057995,393316059120,393316060373,393316061586,393316061954,393316063464,393316063681,393316065434,393316066500,393316066810}",5/28/2020,6/19/2020 3:08,1699,103.02,103.02,103.3
{61290989800521049121},6/3/2020,7/3/2020 2:55,1764,5.85,5.85,5.37
{61290989800520899024},5/18/2020,6/12/2020 1:53,1677,9.5,9.5,9.79
{61290989800521256505},6/15/2020,7/3/2020 2:59,1764,6.19,6.19,6.19
{61290989800520604628},5/4/2020,5/25/2020 8:05,1631,5.37,5.37,5.37
{61290989800520545198},4/28/2020,5/25/2020 7:39,1630,7.91,7.91,7.45
{61290989800521014037},5/29/2020,6/28/2020 3:13,1712,5.4,4.92,5.7
{61290989800520887328},5/18/2020,6/28/2020 3:42,1714,6.27,5.7,6.27
{61290989800520584685},5/1/2020,5/25/2020 7:37,1630,5.72,5.72,5.99
{61290989800520510721},4/24/2020,5/25/2020 7:46,1630,7.19,7.19,7.19
{61290989800521255454},6/15/2020,6/28/2020 3:16,1712,5.85,5.85,5.85
{61290989800521014679},5/29/2020,6/19/2020 2:39,1698,6.58,6.58,7.53
{61290989800520925464},5/20/2020,6/28/2020 3:32,1714,7.91,7.91,7.65
{61290989800520528412},4/27/2020,5/25/2020 8:02,1630,5.51,5.51,5.38
{61290989800520933186},5/21/2020,6/5/2020 1:54,1663,6.27,6.27,6.28
{61290989800520684446},5/11/2020,5/29/2020 5:46,1649,5.7,5.7,5.7
{61290989800520556040},4/29/2020,5/25/2020 7:49,1631,7.74,7.74,8.42
{61290989800520618694},5/4/2020,5/29/2020 5:29,1649,6.74,6.74,7.71
{61290989800521030303},6/1/2020,6/12/2020 4:41,1688,7.44,7.44,8.42
{61290989800520684040},5/11/2020,5/29/2020 5:46,1649,6.54,6.54,7.51
{61290989800520616447},5/4/2020,5/29/2020 5:28,1649,11.96,11.96,8.57
{61290989800520572576},4/30/2020,5/25/2020 7:58,1631,11.13,11.13,7.41
{61290989800521266894},6/16/2020,7/3/2020 2:57,1764,5.92,5.92,5.92
{61290989800521100280},6/10/2020,7/3/2020 3:10,1764,7.33,7.33,7.33
{61290989800521297584},6/22/2020,7/3/2020 5:48,1768,5.8,5.8,5.8
{61290989800520969284},5/25/2020,6/28/2020 2:43,1711,5.89,5.89,5.39
{61290989800520895101},5/18/2020,6/5/2020 2:04,1663,5.37,5.37,5.37
{61290989800520701433},5/12/2020,5/29/2020 5:54,1649,5.37,5.37,5.37
{61290989800520584739},5/1/2020,5/25/2020 7:33,1630,5.72,5.72,5.99
{61290989800520524940},4/26/2020,5/25/2020 7:30,1631,7.19,7.19,7.19
{61290989800520581134},5/1/2020,5/25/2020 7:29,1630,5.72,5.72,5.99
{61290989800520532259},4/27/2020,5/25/2020 7:45,1630,6.28,6.28,5.72
{61290989800521285086},6/18/2020,7/3/2020 5:43,1768,8.44,8.44,8.56
{61290989800521256383},6/15/2020,6/28/2020 3:17,1712,6.19,6.19,6.19
{61290989800520509978},4/24/2020,5/8/2020 0:44,1577,6.04,6.04,5.4
{61290989800520669016},5/8/2020,5/25/2020 7:37,1631,5.37,5.37,5.37
{61290989800520635646},5/5/2020,5/25/2020 8:05,1631,5.98,5.98,5.98
{61290989800521078244},6/8/2020,6/28/2020 3:14,1712,7.06,7.06,8.02
{61290989800520892018},5/18/2020,6/5/2020 1:53,1663,7.3,6.88,8.44
{61290989800520996013},5/27/2020,6/12/2020 4:06,1688,5.7,5.7,5.7
{61290989800520523547},4/26/2020,5/25/2020 7:27,1631,7.18,7.18,7.19
{61290989800520967242},5/25/2020,6/12/2020 4:00,1688,6.84,6.84,6.84
{61290989800521028232},6/1/2020,6/28/2020 2:26,1711,7.03,7.03,7.51
{61290989800521285338},6/18/2020,7/3/2020 5:49,1768,5.83,5.83,5.83
{61290989800521031836},6/1/2020,6/19/2020 2:24,1698,4.98,4.44,5.7
{61290989800521028744},6/1/2020,6/28/2020 2:23,1711,5.89,5.89,5.39
{61290989800521030044},6/1/2020,6/19/2020 2:32,1698,6.88,6.88,7.85
{61290989800520528122},4/27/2020,5/8/2020 0:49,1577,6.28,6.28,6.29
{61290989800520556972},4/29/2020,5/25/2020 7:34,1630,5.72,5.72,5.99
{61290989800521258424},6/15/2020,7/3/2020 5:54,1768,5.85,5.85,5.43
{61290989800521298260},6/22/2020,7/3/2020 5:47,1768,6.34,6.34,6.35
{61290989800520964456},5/25/2020,6/12/2020 2:08,1677,7.18,7.18,7.18
{61290989800520906296},5/19/2020,6/5/2020 2:24,1663,5.7,5.7,5.7
{61290989800521015102},5/29/2020,7/3/2020 3:05,1764,5.85,5.85,5.37
{61290989800520907217},5/19/2020,6/28/2020 3:48,1714,5.7,5.7,5.7
{61290989800520523851},4/26/2020,5/25/2020 7:57,1630,5.38,5.38,5.38
{61290989800521297355},6/22/2020,7/3/2020 5:48,1768,5.48,5.48,5.48
{61290989800521290783},6/19/2020,7/3/2020 5:43,1768,5.73,5.73,5.74
{61290989800520715188},5/13/2020,5/29/2020 6:00,1649,5.7,5.7,5.7
{61290989800520604307},5/4/2020,5/25/2020 7:58,1630,6.58,6.58,7.53
{61290989800520602174},5/4/2020,5/25/2020 8:04,1631,5.37,5.37,5.37
{61290989800520666237},5/8/2020,5/29/2020 5:37,1649,5.61,5.61,5.61
{61290989800521029789},6/1/2020,6/19/2020 2:27,1698,7.44,7.44,7.85
{61290989800520582179},5/1/2020,5/25/2020 7:56,1630,6.89,6.89,7.97
{61290989800521291322},6/19/2020,7/3/2020 5:43,1768,5.8,5.8,5.92
{61290989800520647076},5/6/2020,5/25/2020 8:04,1631,5.37,5.37,5.37
{61290989800520906777},5/19/2020,6/5/2020 2:13,1663,5.7,5.7,5.7
{61290989800520889414},5/18/2020,6/5/2020 1:51,1663,7.17,6.27,6.27
{61290989800520676564},5/9/2020,5/29/2020 5:42,1649,8.2,8.2,8.27
{61290989800520944236},5/22/2020,6/12/2020 4:08,1688,6.54,6.54,7.51
{61290989800520555289},4/29/2020,5/25/2020 7:45,1630,5.38,5.38,5.99
{61290989800520932110},5/21/2020,6/5/2020 2:16,1663,5.7,5.7,5.7
{61290989800520944076},5/22/2020,6/19/2020 2:36,1698,5.37,5.37,5.37
{61290989800520889599},5/18/2020,5/29/2020 6:14,1649,6.3,5.7,6.27
{61290989800521266528},6/16/2020,7/3/2020 2:54,1764,5.92,5.92,5.92
{61290989800520656764},5/7/2020,5/29/2020 5:35,1649,7.83,7.83,7.35
{61290989800520605403},5/4/2020,5/25/2020 7:33,1631,5.37,5.37,5.37
{61290989800521065121},6/6/2020,6/28/2020 2:30,1711,22.72,20.91,14.91
{61290989800521029727},6/1/2020,6/12/2020 4:41,1688,5.8,5.8,5.39
{61290989800521289343},6/19/2020,7/3/2020 5:49,1768,6.46,6.46,6.47
{61290989800521109818},6/11/2020,6/28/2020 2:45,1711,5.89,5.89,5.88
{61290989800521122367},6/13/2020,7/3/2020 3:01,1764,7.36,7.36,8.33
{61290989800520509695},4/24/2020,5/25/2020 7:27,1631,6.88,6.88,6.88
{61290989800520525046},4/26/2020,5/25/2020 7:31,1630,5.72,5.72,5.72
{61290989800521278637},6/17/2020,7/3/2020 2:51,1764,5.6,5.6,5.6
{61290989800520604383},5/4/2020,5/25/2020 7:28,1631,5.4,5.4,5.39
{61290989800521005998},5/28/2020,6/12/2020 1:47,1677,5.7,5.7,5.7
{61290989800520677240},5/9/2020,5/29/2020 5:42,1649,5.37,5.37,5.42
{61290989800520555982},4/29/2020,5/25/2020 7:30,1631,6.58,6.58,7
{61290989800520615884},5/4/2020,5/29/2020 5:28,1649,10.79,10.79,6.43
{61290989800521079234},6/8/2020,6/19/2020 2:24,1698,6.19,6.19,6.19
{61290989800520967310},5/25/2020,6/12/2020 4:04,1688,5.61,5.61,5.61
{61290989800520525077},4/26/2020,5/25/2020 8:05,1630,5.72,5.72,5.72
{61290989800520572934},4/30/2020,5/25/2020 7:28,1630,6.74,6.74,7.41
{61290989800520657341},5/7/2020,5/25/2020 7:27,1631,6.73,6.73,5.7
{61290989800521079418},6/8/2020,6/28/2020 2:26,1711,7.27,7.27,8.24
{61290989800521250152},6/13/2020,7/3/2020 2:59,1764,6.46,6.46,6.46
